Latitude,Longitude,id,Name,Healthlink,Address,Phone,Fax,Email,Date Of La,COUNTY_ENG,SUPPLY,xcoord,ycoord
53.345174000000000,-6.292143,5150,Covid 19 CRM,5150,"Dr. Steeven's Hospital, Steeven's Lane, Dublin 8, D08 W2A8",,,,10-Feb-21,DUBLIN CITY,1.09,-6.292110549,53.34495862
53.381003000000000,-6.268499,2064,Student Health - Exwell Medical DCU,0,"Dublin City University Clinic, Dcu Sports Grounds, Ballymun Road, Dublin 9, D09 FK50",01 7006270 01 7006271 26343,,,27-Apr-22,DUBLIN CITY,1.09,-6.268507401,53.3811739
53.342199000000001,-6.251936,5330,Occupational Health Dept. - Dublin Dental University Hospital,5330,"Dublin Dental School And Hospital, Lincoln Place, Dublin 2, D02 F859",089 4630205,,,04-Jun-20,DUBLIN CITY,1.09,-6.251797253,53.34208806
53.276204000000000,-6.158256,2407,Sheehan Medical Centre,2407,"Dun Laoghaire Industrial Estate, Pottery Road, Dun Laoghaire, Co. Dublin, A96 A6P2",01 2859259 084404,,,11-Apr-22,DUN LAOGHAIRE/RATHDOWN,2.393,-6.15786653,53.27582552
53.380696000000000,-6.334074,5436,Nursing Home -Trinity Care Rathborne,0,"Dunsinea Lane, Dublin 15, D15 CAA4",01 912 0070 529349,,,05-Apr-22,FINGAL,2.212,-6.335442718,53.38051277
53.345174000000000,-6.292143,5192,HSE - Public Health Dept,0,"East Room G29, Dr. Steeven's Hospital, Steeven's Lane, Dublin 8, D08 W2A8",01 6352145 901190,,,07-Apr-22,DUBLIN CITY,1.09,-6.292110549,53.34495862
53.336601000000002,-6.24592,5149,Occupational Health - ESB,0,"Energy Services Union, 38-43 James's Place East, Dublin 2, D02 XE08",018430,,,31-Mar-22,DUBLIN CITY,1.09,-6.245976941,53.33653847
53.334176999999997,-6.224134,4129,Dr Vincent Carroll,0,"Fairfield House, Newbridge Avenue, Dublin 4, D04 Y7H9",01 6601487 941066,,,27-Apr-22,DUBLIN CITY,1.09,-6.224563327,53.33386926
53.368129000000003,-6.359615,5073,Nursing Home - Mount Hybla Private Nursing Home,0,"Farmleigh Avenue, Farmleigh Woods, Dublin 15, D15 Y977",01 8699722 701523,,,06-Apr-22,FINGAL,2.212,-6.3596859,53.3682322
53.340975999999998,-6.451718,3314,Finnstown Medical Centre,3314,"Finnstown Shopping Centre, Newcastle Road, Lucan, Co. Dublin, K78 E8X7",01 6212288,01 6213927,,20-Nov-17,SOUTH DUBLIN,2.264,-6.451277615,53.34093472
53.341234999999998,-6.226628,3251,Ringsend Medical Centre,0,"Fitzwilliam Street, Dublin 4, D04 T9X5",01 6684846 399973,01 6684847,,31-Mar-22,DUBLIN CITY,1.09,-6.226473997,53.3413363
53.286306000000003,-6.432187,4118,Nursing Home - TLC City West,0,"Fortunestown Lane, Citywest, Co. Dublin, D24 K5KC",01 6489300 754857,,,27-Apr-22,SOUTH DUBLIN,2.264,-6.431573531,53.28642774
53.344817999999997,-6.272992,4217,Other - Safetynet - Mechants Quay,0,"Fransican Missions Office, 8 Merchant's Quay, Dublin 8, D08 W56T",01 5240189 721903,,info@primarycaresafetynet.ie,06-Apr-22,DUBLIN CITY,1.09,-6.272946626,53.34503492
53.300857000000001,-6.181875,1372,Blackrock Medical Centre,1372,"Frascati Shopping Centre, Blackrock, Co Dublin, A94 H6V9",01 2888363 01 2889649 229553 086 4064640,01 2835053,blackrockmedicalcentre@eircom.net,31-Mar-22,DUN LAOGHAIRE/RATHDOWN,2.393,-6.181458299,53.3010699
53.275264999999997,-6.158008,5365,Virtue Medical,5365,"G9 The Pottery, Bakers Point, Dun Laoghaire, Co. Dublin, A96 EN23",888316 0874068708,,,28-Apr-22,DUN LAOGHAIRE/RATHDOWN,2.393,-6.157761841,53.27535432
53.361243999999999,-6.252433,5231,"CovidTest - Croke Park (St Josephs Entrance),",0,"Gaelic Athletic Association, Croke Park, Jones's Road, Dublin 3, D03 P6K7",0868064961,,,24-Mar-20,DUBLIN CITY,1.09,-6.252990252,53.36135417
53.280208999999999,-6.187403,2307,Nursing Home - Belmont House,2307,"Galloping Green, Stillorgan Road, Blackrock, Co. Dublin, A94 KW44",01 2784393 406510,,,27-Apr-22,DUN LAOGHAIRE/RATHDOWN,2.393,-6.187685294,53.28018292
53.354579000000001,-6.301499,4276,Occupation Health Dept - Garda Occupational Health Service,4276,"Garda Headquarters, North Road, Phoenix Park, Dublin 8, D08 HN3X",01 6662326 414119,01 6662365,,27-Apr-22,DUBLIN CITY,1.09,-6.301599019,53.35469088
53.280436000000002,-6.44338,1720,Saggart Medical Centre,1720,"Garters Lane, Saggart, Co. Dublin, D24 AK65",01 4586805 350059,01 4586813,,15-Apr-22,SOUTH DUBLIN,2.264,-6.443605357,53.28066021
53.315587000000001,-6.238712,5393,CovidAss - Clonskeagh,0,"Gate Lodge, Clonskeagh Hospital, Clonskeagh Road, Dublin 6, D06 V406",,,,17-Apr-20,DUBLIN CITY,1.09,-6.239302241,53.31572202
53.293801000000002,-6.138528,5258,CovidTest - St Michael's Dun Laoghaire,0,"George's Street Lower, Dun Laoghaire, Co. Dublin, A96 P902","016639812 0864030236,",,,08-Apr-20,DUN LAOGHAIRE/RATHDOWN,2.393,-6.138914799,53.2935743
53.384810999999999,-6.257943,2233,Student Health Service - DCU,2233,"Glasnevin Campus, Collins Avenue Extension, Dublin 9, D09 W6Y4",01 7008249 136226 086 8645712,01 7005880,,27-Apr-22,DUBLIN CITY,1.09,-6.257553378,53.38465787
53.390286000000003,-6.180072,5069,Nursing Home - St Gabriel's Private Nursing Home,0,"Glenayle Road, Dublin 5, D05 PK84",01 8474339 391090,,,31-Mar-22,DUBLIN CITY,1.09,-6.1806717,53.389999
53.339306999999998,-6.236238,2492,Other - Google Wellness Centre,2492,"Google Ireland, Gasworks House, Barrow Street, Dublin 4, D04 CH59",01 5432525 031712,,,11-Apr-22,DUBLIN CITY,1.09,-6.236626602,53.33934191
53.341118000000002,-6.260354,1205,Grafton Medical Practice,1205,"Grafton Buildings, 34 Grafton Street, Dublin 2, D02 XY06",01 6712122 165677 086 2566879,01 6775339,graftonmedical@eircom.net & graftonmedical.gp@healthmail.ie,08-Apr-22,DUBLIN CITY,1.09,-6.260342534,53.34116134
53.353715000000001,-6.266122,2313,Other - Safetynet Granby Centre,2313,"Granby Hall, 14 Granby Row, Dublin 1, D01 HW01",01 8725500 642437,,info@primarycaresafetynet.ie,27-Apr-22,DUBLIN CITY,1.09,-6.266210266,53.35375446
53.326124999999998,-6.435874,4136,Occupational Health Dept - Pfizer,0,"Grange Castle Business Park, Nangor Road, Dublin 22, D22 V8F8",01 4694711 391885,,,27-Apr-22,SOUTH DUBLIN,2.264,-6.436026456,53.32667697
53.277296000000000,-6.265019,2116,Grange Road Family Practice,2116,"Grange Road Retail Park Unit 3b, Grange Road, Dublin 16, D16 VN25",01 4957758 914282 087 2841348,01 4957759,reception@grangeroadfamilypractice.com,27-Apr-22,DUN LAOGHAIRE/RATHDOWN,2.393,-6.265268404,53.27714521
53.394627000000000,-6.164206,1733,Grange Clinic,1733,"Grange Road, Dublin 13, D13 F7H9",01 8480033 827674 086 8033010,01 8483920,,15-Apr-22,DUBLIN CITY,1.09,-6.164270172,53.3946942
53.357171999999998,-6.281319,1252,Mountjoy Medical Centre,1252,"Grangegorman Primary Care Centre, Grangegorman Upper, Dublin 7, D07 H984",01 8676250 228457,01 8603417,,08-Apr-22,DUBLIN CITY,1.09,-6.281277529,53.35679738
53.357171999999998,-6.281319,5423,HSE - Dublin North City & Co. CAMHS,0,"Grangegorman Primary Care Centre, Grangegorman Upper, Dublin 7, D07 H984",01 8676315,,,13-Aug-20,DUBLIN CITY,1.09,-6.281277529,53.35679738
53.404474000000000,-6.182805,5079,Other - Fresenius Medical Care,0,"Grattan House, City Junction Business Park, Northern Cross, Dublin 17, D17 HX01",01 8661312 755274,01 8661361,,07-Apr-22,DUBLIN CITY,1.09,-6.182103283,53.40440944
53.340967999999997,-6.432337,3805,Griffeen Medical & Dental Centre,3805,"Griffeen Avenue, Lucan, Co. Dublin, K78 R6P4",01 610 5022,01 610 5342,griffeen@primacare.ie,22-Jan-20,SOUTH DUBLIN,2.264,-6.4325294,53.3408126
53.395404999999997,-6.263415,1597,Ballymun Family Practice - Ground Floor,1597,"Ground Floor, Ballymun Civic Centre, Main Street, Dublin 9, D09 C8P5",01 8467033 962085 086 8855000,01 8467516,,15-Apr-22,DUBLIN CITY,1.09,-6.263876333,53.39558333
53.391016000000000,-6.393669,2092,Cosmedics,2092,"Grove Road Primary Care Centre, Block 3, Grove Road, Dublin 15, D15 HNT2",01 8211807 310848,01 8211878,info@cosmedics.ie,27-Apr-22,FINGAL,2.212,-6.394038279,53.39079839
53.391016000000000,-6.393669,2713,Grove Clinic,2713,"Grove Road Primary Care Centre, Block 3, Grove Road, Dublin 15, D15 HNT2",01 8852547 132815,01 8210086,hello@groveclinic.ie,12-Apr-22,FINGAL,2.212,-6.394038279,53.39079839
53.392367000000000,-6.421118,5068,HSE - DDoc GP Out of Hours Service,0,"Hartstown Health Centre, Cherryfield Lawn, Dublin 15, D15 CR62",01 8662811 01 8662810 738895,,,06-Apr-22,FINGAL,2.212,-6.421121178,53.39223998
53.394784999999999,-6.319999,5060,Nursing Home - Clearbrook Nursing Home,5060,"Heathfield View, Dublin 11, D11 CX2T",01 8081188 619354,01 8642236,manager@clearbrook.ie,06-Apr-22,FINGAL,2.212,-6.320446249,53.39491795
53.343387000000000,-6.275821,5152,Other - Covid 19 HSE Live Account,5152,"Heatlh Service Executive, 10-13 Cornmarket, Dublin 8, D08 P520",,,,19-Mar-20,DUBLIN CITY,1.09,-6.275750954,53.34334476
53.315325999999999,-6.209206,2345,HSE - Occupational Health St Vincent's Private,2345,"Herbert Avenue, Merrion Road, Dublin 4, D04 N2E0",01 2638000,,,09-Jun-20,DUBLIN CITY,1.09,-6.209093983,53.31506941
53.327140000000000,-6.249857,4188,Moe Family Practice,0,"Holly Lodge, 13 Winton Road, Dublin 6, D06 X2R4",795195,,,14-Apr-22,DUBLIN CITY,1.09,-6.249665375,53.32722664
53.353929000000001,-6.284494,5520,Covid Immunisation Service,0,"HSE National Immunisation Office, Unit 8/9, Manor Street Business Park, Dublin 7, D07 X320",,,,29-Dec-20,DUBLIN CITY,1.09,-6.284553276,53.35384684
53.337234000000002,-6.28482,2484,HSE - Addiction Clinic Cork Street,2484,"HSE, Brú Chaoimhín, Cork Street, Dublin 8, D08 DH31",01 4544940 450759,,,05-Apr-22,DUBLIN CITY,1.09,-6.284931694,53.33736398
53.343457999999998,-6.378293,5319,HSE - Dublin Central Mental Health,0,"HSE, Cherry Orchard Hospital, Ballyfermot Road, Dublin 10, D10 Y821",,,,07-May-20,DUBLIN CITY,1.09,-6.37819625,53.34384433
53.338774999999998,-6.316263,5435,HSE Addiction Services Inchicore,5435,"HSE, Inchicore Primary Care & Mental Health Centre, Patriots Path, Dublin 8, D08 KF63",01 471 6345 670300,,,28-Apr-22,DUBLIN CITY,1.09,-6.316438961,53.33875997
53.342233999999998,-6.373152,5537,HSE - Mountain View,5537,"HSE, Mountain View, Ballyfermot Road, Dublin 10, D10 CF20",210551 0872954776,,,28-Apr-22,DUBLIN CITY,1.09,-6.372878126,53.34220564
53.352344000000002,-6.263164,5199,HSE - Occupational Health Rotunda,0,"HSE, Rotunda Hospital, Parnell Street, Dublin 1, D01 P5W9",331898,,,07-Apr-22,DUBLIN CITY,1.09,-6.263502022,53.35216673
53.353492000000003,-6.405361,5256,CovidTest - Clondalkin PCC,0,"HSE, Saint Lomans Road, Lucan, Co. Dublin, K78 P7W9",,,,23-Apr-20,SOUTH DUBLIN,2.264,-6.405394023,53.35379947
53.344155999999998,-6.294378,1864,HSE - Addiction Services,0,"HSE, Saint Patrick's Hospital, Steeven's Lane, Dublin 8, D08 FW50",01 6352078,,,22-Aug-19,DUBLIN CITY,1.09,-6.2947664,53.3438472
53.281391999999997,-6.153177,1661,Student Health - IADT,1661,"I.A.D.T. Media Cube, Kill Avenue, Dun Laoghaire, Co. Dublin, A96 X6X3",01 2144760 456560 087 9001880,01 2302054,drpaullacey@eircom.net,15-Apr-22,DUN LAOGHAIRE/RATHDOWN,2.393,-6.153377527,53.28128931
53.331862999999998,-6.231424,5513,International Business Machines (IBM) Ireland Ltd,0,"I.b.m. Ireland Ltd., Ibm House, Shelbourne Road, Dublin 4, D04 NP20",,,,17-Dec-20,DUBLIN CITY,1.09,-6.231758374,53.33187368
53.351681999999997,-6.29081,2122,Defence Forces - Bricins Military Hospital,2122,"Infirmary Road, North Circular Road, Dublin 7, D07 DC84",01 6271446 884387,01 8046926,,27-Apr-22,DUBLIN CITY,1.09,-6.2911507,53.351631
53.340727000000001,-6.22548,1198,Dr Anthony O'Sullivan,1198,"Irishtown And Ringsend Primary Care Centre, 1a Irishtown Road, Dublin 4, D04 HW30",01 6608629 680415,01 6683906,,08-Apr-22,DUBLIN CITY,1.09,-6.225238912,53.34086635
53.340727000000001,-6.22548,5450,Sandymount Road Medical Centre,1843,"Irishtown And Ringsend Primary Care Centre, 1a Irishtown Road, Dublin 4, D04 HW30",01 2320601 947945,,,28-Apr-22,DUBLIN CITY,1.09,-6.225238912,53.34086635
53.346006000000003,-6.284072,2482,Other - Simon Respite/Stabilisation Unit,2482,"Island House, Island Street, Dublin 8, D08 VF78",01 6498612 270272,,,12-Apr-22,DUBLIN CITY,1.09,-6.28411991,53.3458968
53.349916999999998,-6.267245,1329,Jervis Medical Centre,1329,"Jervis Street, Dublin 1, D01 XN35",01 8735959 218076 086 6098860,01 8874961,,08-Apr-22,DUBLIN CITY,1.09,-6.267105501,53.34993672
53.368085999999998,-6.241417,5592,"HSE - O'Casey Rooms, Fairview Community Unit",5592,"Joyce Rooms, Griffith Court, Dublin 3, D03 TN66",018842810 306223,,,28-Apr-22,DUBLIN CITY,1.09,-6.241480299,53.3680363
53.288713000000001,-6.323456,3293,Dr Pamela Mangal,3293,"Kaieteur Ville, Knocklyon Avenue, Dublin 16, D16 VH61",01 4945795 603018,01 4945795,,26-Apr-22,SOUTH DUBLIN,2.264,-6.323826938,53.28862052
53.276333000000001,-6.379528,1992,"Durkin, Daly, Field - Killinarden",1992,"Killinarden Health Care Centre, Killinarden Heights, Dublin 24, D24 YX96",01 4626260 01 4626265 80550 087 6106488,01 4626266,,26-Apr-22,SOUTH DUBLIN,2.264,-6.378979263,53.27632551
53.293937000000000,-6.356158,1663,Birchview Surgery,1663,"Kilnamanagh Tymon Primary Care Centre, Airton Road, Dublin 24, D24 CF75",01 4520890 510927,01 4599312,birchview33@yahoo.ie,15-Apr-22,SOUTH DUBLIN,2.264,-6.356239113,53.29373551
53.293937000000000,-6.356158,5122,HSE - Kilnamanagh Tymon Addiction Services,5122,"Kilnamanagh Tymon Primary Care Centre, Airton Road, Dublin 24, D24 CF75",01 9214957 644288,,brian.raftery@hse.ie,07-Apr-22,SOUTH DUBLIN,2.264,-6.356239113,53.29373551
53.293937000000000,-6.356158,5323,HSE - Seefin Mental Health Services,0,"Kilnamanagh Tymon Primary Care Centre, Airton Road, Dublin 24, D24 CF75",01 9214802,,,03-Jul-20,SOUTH DUBLIN,2.264,-6.356239113,53.29373551
53.450322999999997,-6.153382,1217,Malahide Medical Centre,1217,"Kilronan House, Church Road, Malahide, Co. Dublin, K36 RW18",01 8457135 456737 087 2885361,01 8457179,malahidefamilypractice@eircom.net,08-Apr-22,FINGAL,2.212,-6.1535391,53.45031169
53.267494999999997,-6.365941,4117,Nursing Home - Kiltipper Woods Care Centre,0,"Kiltipper Road, Dublin 24, D24 A248",01 4625277 702674,01 4626652,info@kiltipperwoods.ie,06-Apr-22,SOUTH DUBLIN,2.264,-6.365468201,53.267495
53.350754000000002,-6.265885,5524,HSE - Healthlink,0,"Kings Inn House, 194 Parnell Street, Dublin 1, D01 A3Y8",,,,02-Apr-21,DUBLIN CITY,1.09,-6.265794716,53.35066438
53.430841000000001,-6.169749,3691,Nursing Home - Talbot Lodge,0,"Kinsealy Lane, Malahide, Co. Dublin, K36 D295",01 8462115 652122,,,27-Apr-22,FINGAL,2.212,-6.1698928,53.4308393
53.382783000000003,-6.408697,2735,Clonsilla Medical Centre,2735,"La Petit Maison, 1 Weaver's Row, Clonsilla Road, Dublin 15, D15 WP93",01 8262884 930107,,,19-Apr-22,FINGAL,2.212,-6.408677519,53.38292047
53.451143999999999,-6.219263,5098,HSE - Community Child Health,0,"Lakeshore Drive, Airside Business Park, Swords, Co. Dublin, K67 R8X2",01 8953766,,sieneke.hakvoort@hse.ie,09-Dec-19,FINGAL,2.212,-6.219547789,53.45118086
53.445303000000003,-6.224886,4109,VHI Swiftcare Clinic Columba House,4109,"Lakeshore Drive, Airside Retail Park, Swords, Co. Dublin, K67 R2Y9",1890 866966 01 6147388 905044,01 6147370,,27-Apr-22,FINGAL,2.212,-6.2252675,53.4453273
53.377526000000003,-6.377413,3727,Dr Sandor Endredi,3727,"Laurel Lodge Business Centre, Laurel Lodge Shopping Centre, Castleknock, Dublin 15, D15 ARY7",01 6766447 608204 087 3222312,01 6766447,,27-Apr-22,FINGAL,2.212,-6.377493197,53.3774605
53.268624000000003,-6.201672,2259,HSE - Leopardstown Park Hospital,2259,"Leopardstown Road, Dublin 18, D18 XH70",01 2950815 306902 087 9484021,,,27-Apr-22,DUN LAOGHAIRE/RATHDOWN,2.393,-6.201351406,53.26833495
53.258750999999997,-6.198424,1970,Leopardstown Primary Care Centre,1970,"Leopardstown Valley Shopping Centre, Ballyogan Road, Dublin 18, D18 H6W0",01 2945188 580159 087 2476781,,,26-Apr-22,DUN LAOGHAIRE/RATHDOWN,2.393,-6.198569779,53.25859803
53.258750999999997,-6.198424,1648,Glencairn Medical Centre,1648,"Leopardstown Valley, Ballyogan Road, Dublin 18, D18 YK54",01 2958750 651439,01 2942525,conmag@indigo.ie,15-Apr-22,DUN LAOGHAIRE/RATHDOWN,2.393,-6.198569779,53.25859803
53.286704999999998,-6.371853,3961,Other - Irish Family Planning Association,3961,"Level 3, The Square, Belgard Square East, Dublin 24, D24 P293",01 4597685 869520 087 2399415,01 4624067,,06-Apr-22,SOUTH DUBLIN,2.264,-6.371876085,53.28677313
53.404559999999996,-6.426333,1318,Littlepace Medical Centre,1318,"Littlepace Shopping Mall, Clonee, Dublin 15, D15 NP0N",01 8225630 067582 087 2715352,01 8223910,,08-Apr-22,FINGAL,2.212,-6.426550099,53.404786
53.324148000000001,-6.329545,1207,Long Mile Medical Centre,1207,"Long Mile Road, Dublin 12, D12 KH34",01 4562871 968728 087 2620422,01 4563502,,08-Apr-22,DUBLIN CITY,1.09,-6.329523534,53.32402964
53.316420000000001,-6.209328,1693,Dr McCormick,0,"Lowell House, 23 Herbert Avenue, Merrion Road, Dublin 4, D04 T0A4",01 5720888,,,28-Mar-21,DUBLIN CITY,1.09,-6.209153742,53.31636551
53.353028000000002,-6.355432,5131,Nursing Home - Glenaulin Nursing Home,50104,"Lucan Road, Chapelizod, Dublin 20, D20 YT66",01 6264677 745329,01 6267196,info@glenaulin.com,28-Apr-22,DUBLIN CITY,1.09,-6.355718572,53.35304496
53.331688999999997,-6.458296,5253,CovidTest - Lucan Sarsfields,0,"Lucan Sarsfields, Newcastle Road, Lucan, Co. Dublin, K78 V0F4",,,,25-Mar-20,SOUTH DUBLIN,2.264,-6.458102,53.3318388
53.347954999999999,-6.453023,1298,The Medical Centre,1298,"Lucan Shopping Centre, Newcastle Road, Lucan, Co. Dublin, K78 YD79",01 6212528 399003,01 6241298,,08-Apr-22,SOUTH DUBLIN,2.264,-6.452322653,53.34812162
53.350417999999998,-6.270819,5362,Other - Safetynet Primary Care,5362,"Macro Community Resource Centre, 1 Green Street, Dublin 7, D07 X6NR",889764 087 1762246,,,07-Apr-22,DUBLIN CITY,1.09,-6.270550028,53.350416
53.418861999999997,-6.472866,2781,Dunboyne Surgery,2781,"Main Street, Dunboyne, Co. Meath, A86 HX63",01 8255069 058696,01 8255708,,30-Mar-22,MEATH,2.034482758,-6.472866,53.418862
53.281291000000003,-6.474524,2085,Dr James Clarke,2085,"Main Street, Rathcoole, Co. Dublin, D24 Y53K",01 4589655 022598 086 2430896,01 4588779,,27-Apr-22,SOUTH DUBLIN,2.264,-6.474492766,53.28115464
53.391485000000003,-6.199626,4260,Occupational Health Dept - Mondalez Ireland,0,"Malahide Road, Dublin 5, D05 T0H4",01 8668235 579566,,,27-Apr-22,DUBLIN CITY,1.09,-6.20023353,53.39088688
53.460666000000003,-6.245258,2182,Manor Hall Medical Centre,2182,"Manor Mall Shopping Centre, Brackenstown Road, Swords, Co. Dublin, K67 K6W7",01 8956590 631509,,,27-Apr-22,FINGAL,2.212,-6.245199064,53.46088288
53.388925000000000,-6.379999,2348,The Rise Family Practice,2348,"Marian House, Main Street, Blanchardstown, Dublin 15, D15 E8KH",01 8236194 770024,,,27-Apr-22,FINGAL,2.212,-6.380190831,53.3888605
53.368203000000001,-6.227764,5409,CovidAss - Marino,0,"Marino Health Centre, 1a Griffith Avenue, Dublin 3, D03 E191",,,,17-Apr-20,DUBLIN CITY,1.09,-6.227668476,53.36806245
53.278663999999999,-6.400236,3316,Jobstown Family Practice,3316,"Mary Mercer Centre, Fortunestown Road, Dublin 24, D24 K854",01 4585701 575483,01 4585745,,26-Apr-22,SOUTH DUBLIN,2.264,-6.40010558,53.27887935
53.359394999999999,-6.26823,2420,Hospital - Mater Hospital Infectious Diseases Clinic,2420,"Mater Misericordiae University Hospital, Eccles Street, Dublin 7, D07 R2WY",01 8032930 071152,,,05-Apr-22,DUBLIN CITY,1.09,-6.268639387,53.35890749
53.358032000000001,-6.264326,3753,Other - Mater Private Rooms,0,"Mater Private Hospital, Eccles Street, Dublin 7, D07 WKW8",01 8032930 267043,,,27-Apr-22,DUBLIN CITY,1.09,-6.263889599,53.3581871
53.405690000000000,-6.180228,5058,Nursing Home - CareChoice Malahide Road,0,"Mayne River Street, Malahide Road, Northern Cross, Dublin 17, D17 YF77",01 8770844 226019,,malahide@carechoice.ie,07-Apr-22,DUBLIN CITY,1.09,-6.180232099,53.40554534
53.294725999999997,-6.221551,4133,Dr. Michael Hooper,0,"Meadow Lodge, Mount Anville Road, Dublin 14, D14 P6C7",01 2783818,,,26-Mar-20,DUN LAOGHAIRE/RATHDOWN,2.393,-6.221301824,53.29451271
53.373243000000002,-6.361799,1570,Castleknock Village Medical,1570,"Medical Centre, Castleknock Square, Castleknock, Dublin 15, D15 P3VX",01 8211347 92522,,,15-Apr-22,FINGAL,2.212,-6.361460402,53.37318718
53.422141000000003,-6.233572,2369,Occupational Health - Medmark,2369,"Medical House, Corballis Park, Swords, Co. Dublin, K67 KX31",01 8447392 550398,01 8447392,,27-Apr-22,FINGAL,2.212,-6.233657743,53.4220327
53.334885000000000,-6.245852,5197,Occupational Health -  Medmark (temp),5197,"Medmark, 69 Baggot Street Lower, Dublin 2, D02 HW52",01 6761493 677347,,,01-Apr-22,DUBLIN CITY,1.09,-6.24603616,53.33480755
53.327406000000003,-6.268677,5114,Defence Forces - Cathal Brugha Barracks,0,"Military Road, Dublin 6, D06 RX00",01 8046000 412399,,,31-Mar-22,DUBLIN CITY,1.09,-6.268450555,53.32740861
53.355556000000000,-6.366167,3825,Other - Stewarts Care Ltd,0,"Mill Lane, Dublin 20, D20 DV79",01 6264444,01 6261707,,24-Jan-21,SOUTH DUBLIN,2.264,-6.365984599,53.3554286
53.284711999999999,-6.355067,5252,CovidTest - Millbrook Lawns,0,"Millbrook Lawns Primary Care Centre, Saint Dominic's Road, Dublin 24, D24 K3EV",,,,17-Apr-20,SOUTH DUBLIN,2.264,-6.355074966,53.28481479
53.284711999999999,-6.355067,5397,CovidAss - Millbrook Lawns,0,"Millbrook Lawns Primary Care Centre, Saint Dominic's Road, Dublin 24, D24 K3EV",,,,17-Apr-20,SOUTH DUBLIN,2.264,-6.355074966,53.28481479
53.320959999999999,-6.388181,5352,"Nursing Home - Lexington Nursing Home,",5352,"Monastery Road, Dublin 22, D22 F2N2",821238,,,07-Apr-22,SOUTH DUBLIN,2.264,-6.387674645,53.32087368
53.342748999999998,-6.257482,5446,Dawson Medical,5446,"Morrison Chambers, Room 1, 32 Nassau St, Dublin 2, D02 PC58",534305 0861945512,,,28-Apr-22,DUBLIN CITY,1.09,-6.257429866,53.34283118
53.466092000000003,-6.274585,4304,Nursing Home - Swords Nursing Home,0,"Mount Ambrose, Swords, Co. Dublin, K67 N1W0",01 8900089 318202,,swords@mowlamhealthcare.com,27-Apr-22,FINGAL,2.212,-6.274792374,53.46607828
53.340248000000003,-6.245998,5203,HSE - National Maternity Hospital,5203,"National Maternity Hospital, Holles Street, Dublin 2, D02 YH21",,,,30-Mar-20,DUBLIN CITY,1.09,-6.246188756,53.34030878
53.396337000000003,-6.357108,2379,Other - Federation Of Irish Sport,0,"National Sports Campus, Snugborough Road, Dublin 15, D15 DY62",01 8097860,,,01-Feb-22,FINGAL,2.212,-6.3570907,53.3962666
53.385539000000001,-6.37251,4274,Beechview Medical and Dental,4274,"Navan Road, Dublin 15, D15 P6WA",01 5989412 021850 087 9350299,01 5989412,,27-Apr-22,FINGAL,2.212,-6.372662691,53.38541284
53.363540999999998,-6.30261,5439,Nursing Home - Curam Care Home,0,"Navan Road, Dublin 7, D07 YDW4",740591 0860655068,,,06-Apr-22,DUBLIN CITY,1.09,-6.302382216,53.36343663
53.337491999999997,-6.401229,3331,Neilstown Health Centre,3331,"Neilstown Village Court, Neilstown Road, Dublin 22, D22 E8P2",01 4574200 895208,01 4670211,,26-Apr-22,SOUTH DUBLIN,2.264,-6.401226308,53.33737763
53.444139999999997,-6.227139,3593,Tara Winthrop Private Clinic,3593,"Nevinstown Lane, Swords, Co. Dublin, K67 HH57",01 8079631 696034 086 3355238,01 8902384,,06-Apr-22,FINGAL,2.212,-6.226973342,53.44459576
53.300097000000001,-6.499349,3319,The Medical & Laser Clinic,3319,"Newcastle Shopping Centre, Main Street, Newcastle, Co. Dublin, D22 T9N6",01 4589975 574288,01 4587161,,26-Apr-22,SOUTH DUBLIN,2.264,-6.499393521,53.29974208
53.313799000000003,-6.39423,1280,Newlands Cross Medical Centre,1280,"Newlands Cross, Dublin 22, D22 C1P3",01 4643386 01 4514670 925783,01 4514669,,08-Apr-22,SOUTH DUBLIN,2.264,-6.393993257,53.31370857
53.293196000000002,-6.170907,5162,HSE - Cluain Mhuire Community MH,0,"Newtownpark Avenue, Blackrock, Co. Dublin, A94 P6H3",087 4134888,,,02-Apr-20,DUN LAOGHAIRE/RATHDOWN,2.393,-6.170649646,53.29358727
53.357019999999999,-6.285485,2412,HSE - Phoenix Care Centre,2412,"North Circular Road, Dublin 7, D07 VPT0",076 6958700 915562,,,05-Apr-22,DUBLIN CITY,1.09,-6.285944301,53.356609
53.362551000000003,-6.269382,1145,Other - Saint Patrick's Institution,1145,"North Circular Road, Dublin 7, D07 VR94",018062905,,,28-Jul-20,DUBLIN CITY,1.09,-6.2696631,53.3624342
53.360756000000002,-6.267584,5118,DOJ - Mountjoy Prison,5118,"North Circular Road, Dublin 7, D07 YC97",01 8062800 402772,,,07-Apr-22,DUBLIN CITY,1.09,-6.267168738,53.36074103
53.355694999999997,-6.245931,1760,North Strand Health Centre,0,"North Strand Primary Health Care Centre, 16 North Strand Road, Dublin 1, D01 CC81",01 8386319,,info@manorstfamilypractice.ie,28-Mar-21,DUBLIN CITY,1.09,-6.246111,53.3556418
53.355694999999997,-6.245931,5225,CovidTest - North Strand Road Health Centre,0,"North Strand Primary Health Care Centre, 16 North Strand Road, Dublin 1, D01 CC81",,,,24-Mar-20,DUBLIN CITY,1.09,-6.246111,53.3556418
